Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/08/2018 11:36:10.442,83,20.0,-3276.8,-98,0.01,0.04,4.153,92,4704.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,282,-0.96,-0.91,-0.06,0.02,-0.16,-0.10,28.7,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:11.442,81,20.0,-3276.8,-98,0.01,0.04,4.153,92,4458.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,283,-0.95,-0.90,-0.04,0.03,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:36:12.442,83,20.0,-3276.8,-98,0.01,0.03,4.153,92,5115.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,284,-0.95,-0.90,-0.04,0.02,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:13.442,81,20.0,-3276.8,-98,0.01,0.04,4.153,92,4485.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,285,-0.95,-0.91,-0.06,0.02,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:36:14.442,78,20.0,-3276.8,-98,0.01,0.03,4.153,92,4441.000,65535.000,100,0.001500,0.000040,100,34,100,65535,3,286,-0.95,-0.91,-0.03,0.03,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:15.442,79,20.0,-3276.8,-98,0.01,0.06,4.153,92,5164.000,65535.000,100,0.001500,0.000040,100,34,100,65535,3,287,-0.96,-0.90,-0.07,0.02,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:36:16.442,80,20.0,-3276.8,-98,0.01,0.04,4.153,92,4456.000,65535.000,100,0.001520,0.000040,100,34,100,65535,3,288,-0.95,-0.91,-0.06,0.04,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:36:17.442,79,20.0,-3276.8,-98,0.01,0.03,4.153,92,4660.000,65535.000,100,0.001520,0.000040,100,33,100,65535,3,289,-0.96,-0.90,-0.04,0.02,-0.18,-0.12,28.7,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:18.442,80,20.0,-3276.8,-97,0.01,0.06,4.153,92,4610.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,290,-0.95,-0.91,-0.04,0.02,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:36:19.442,81,20.0,-3276.8,-97,0.01,0.03,4.153,92,4465.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,291,-0.95,-0.89,-0.04,0.02,-0.16,-0.09,28.7,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:20.442,80,20.0,-3276.8,-97,0.01,0.04,4.152,92,4824.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,292,-0.95,-0.91,-0.03,0.03,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,407,414,475
22/08/2018 11:36:21.442,80,20.0,-3276.8,-97,0.01,0.04,4.152,92,5008.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,293,-0.96,-0.90,-0.06,0.03,-0.16,-0.10,28.7,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:22.442,82,20.0,-3276.8,-97,0.01,0.03,4.152,92,4598.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,294,-0.95,-0.91,-0.04,0.03,-0.18,-0.12,28.7,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:36:23.442,81,20.0,-3276.8,-98,0.01,0.03,4.152,92,4885.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,295,-0.96,-0.91,-0.03,0.03,-0.16,-0.12,28.7,16384,255,-128,-128,37.4,400,414,487
22/08/2018 11:36:24.442,83,20.0,-3276.8,-98,0.01,0.04,4.152,92,4823.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,296,-0.95,-0.91,-0.03,0.03,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:36:25.442,82,20.0,-3276.8,-98,0.01,0.03,4.152,92,4764.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,297,-0.97,-0.91,-0.04,0.02,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:36:26.442,81,20.0,-3276.8,-98,0.01,0.04,4.152,92,4929.000,65535.000,100,0.001540,0.000040,100,33,100,65535,3,298,-0.95,-0.90,-0.04,0.03,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:36:27.442,81,20.0,-3276.8,-97,0.01,0.03,4.152,92,5296.000,65535.000,100,0.001540,0.000040,100,33,100,65535,3,299,-0.95,-0.90,-0.03,0.02,-0.16,-0.10,28.7,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:28.442,80,20.0,-3276.8,-97,0.02,0.04,4.152,92,4807.000,65535.000,100,0.001540,0.000040,100,33,100,65535,3,300,-0.95,-0.91,-0.04,0.02,-0.18,-0.09,28.7,16384,255,-128,-128,37.4,415,425,499
22/08/2018 11:36:29.442,79,20.0,-3276.8,-99,0.01,0.03,4.152,92,4714.000,65535.000,100,0.001540,0.000040,100,33,100,65535,3,301,-0.95,-0.90,-0.03,0.02,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:30.442,82,20.0,-3276.8,-99,0.01,0.03,4.152,92,5366.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,302,-0.97,-0.90,-0.04,0.03,-0.16,-0.09,28.7,16384,255,-128,-128,37.4,414,421,498
22/08/2018 11:36:31.442,82,20.0,-3276.8,-98,0.01,0.03,4.152,92,4728.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,303,-0.96,-0.90,-0.04,0.02,-0.16,-0.12,28.7,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:32.442,82,20.0,-3276.8,-98,0.01,0.03,4.152,92,4621.000,65535.000,100,0.001580,0.000040,100,33,100,65535,3,304,-0.95,-0.91,-0.06,0.02,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,414,424,498
22/08/2018 11:36:33.442,84,20.0,-3276.8,-98,0.01,0.06,4.152,92,5324.000,65535.000,100,0.001580,0.000040,100,32,100,65535,3,305,-0.95,-0.90,-0.07,0.02,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:34.442,84,20.0,-3276.8,-98,0.01,0.04,4.152,92,5136.000,65535.000,100,0.001580,0.000040,100,32,100,65535,3,306,-0.95,-0.91,-0.03,0.03,-0.16,-0.09,28.7,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:36:35.442,85,20.0,-3276.8,-99,0.01,0.03,4.152,92,5033.000,65535.000,100,0.001580,0.000040,100,32,100,65535,3,307,-0.96,-0.91,-0.04,0.02,-0.16,-0.09,28.7,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:36.442,83,20.0,-3276.8,-98,0.01,0.03,4.152,92,5361.000,65535.000,100,0.001600,0.000040,100,32,100,65535,3,308,-0.95,-0.91,-0.04,0.03,-0.18,-0.12,28.7,16384,255,-128,-128,37.4,414,413,476
22/08/2018 11:36:37.442,80,20.0,-3276.8,-99,0.01,0.04,4.152,92,5026.000,65535.000,100,0.001600,0.000040,100,32,100,65535,3,309,-0.95,-0.91,-0.03,0.01,-0.16,-0.09,28.7,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:38.442,79,20.0,-3276.8,-97,0.01,0.03,4.152,92,5424.000,65535.000,100,0.001580,0.000040,100,32,100,65535,3,310,-0.96,-0.91,-0.03,0.02,-0.16,-0.12,28.7,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:36:39.442,76,20.0,-3276.8,-97,0.01,0.03,4.152,92,4855.000,65535.000,100,0.001580,0.000040,100,32,100,65535,3,311,-0.95,-0.89,-0.04,0.03,-0.18,-0.10,28.7,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:40.442,74,20.0,-3276.8,-99,0.02,0.06,4.152,92,4773.000,65535.000,100,0.001560,0.000040,100,33,100,65535,3,312,-0.96,-0.91,-0.04,0.02,-0.16,-0.07,28.8,16384,255,-128,-128,37.4,404,409,486
22/08/2018 11:36:41.442,79,20.0,-3276.8,-101,0.08,0.12,4.152,92,4944.000,65535.000,100,0.001560,0.000080,100,32,100,65535,3,313,-1.00,-0.91,-0.09,0.01,-0.13,0.01,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:42.442,83,20.0,-3276.8,-101,0.04,0.10,4.152,92,5040.000,65535.000,100,0.001620,0.000080,100,32,100,65535,3,314,-0.95,-0.91,-0.12,-0.01,-0.16,0.00,28.8,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:36:43.442,86,21.0,-3276.8,-101,0.02,0.07,4.152,92,5213.000,65535.000,100,0.001620,0.000060,100,31,100,65535,3,315,-0.96,-0.90,-0.08,0.01,-0.15,-0.03,28.8,16384,255,-128,-128,37.4,420,428,501
22/08/2018 11:36:44.442,83,21.0,-3276.8,-100,0.03,0.06,4.152,92,10210.000,65535.000,100,0.001640,0.000060,100,30,100,65535,3,316,-0.95,-0.90,-0.06,0.02,-0.16,-0.08,28.8,16384,255,-128,-128,37.4,415,424,499
22/08/2018 11:36:45.442,79,21.0,-3276.8,-99,0.02,0.06,4.152,92,22867.000,65535.000,100,0.001640,0.000060,100,30,100,65535,3,317,-0.96,-0.90,-0.06,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,415,421,498
22/08/2018 11:36:46.442,77,21.0,-3276.8,-99,0.02,0.04,4.152,92,23913.000,65535.000,100,0.001500,0.000040,100,30,100,65535,3,318,-0.97,-0.91,-0.07,0.02,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:36:47.442,75,21.0,-3276.8,-99,0.02,0.03,4.152,92,19885.000,65535.000,100,0.001500,0.000040,100,30,100,65535,3,319,-0.95,-0.90,-0.07,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,417,425,499
22/08/2018 11:36:48.442,76,21.0,-3276.8,-99,0.03,0.10,4.152,92,18345.000,65535.000,100,0.001440,0.000140,100,30,100,65535,3,320,-1.02,-0.91,-0.12,0.02,-0.18,-0.03,28.8,16384,255,-128,-128,37.4,425,438,499
22/08/2018 11:36:49.442,76,21.0,-3276.8,-99,0.04,0.15,4.152,92,17275.000,65535.000,100,0.001440,0.000260,100,30,100,65535,3,321,-0.98,-0.90,-0.08,0.04,-0.18,0.04,28.8,16384,255,-128,-128,37.4,415,421,499
22/08/2018 11:36:50.442,75,21.0,-3276.8,-100,0.03,0.08,4.152,92,16088.000,65535.000,100,0.001680,0.000180,100,30,100,65535,3,322,-0.97,-0.90,-0.08,0.00,-0.13,-0.03,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:51.442,76,21.0,-3276.8,-100,0.01,0.03,4.152,92,14378.000,65535.000,100,0.001680,0.000120,100,30,100,65535,3,323,-0.95,-0.91,-0.07,0.01,-0.15,-0.07,28.8,16384,255,-128,-128,37.4,427,428,503
22/08/2018 11:36:52.442,77,21.0,-3276.8,-100,0.01,0.04,4.152,92,12414.000,65535.000,100,0.001400,0.000080,100,31,100,65535,3,324,-0.95,-0.91,-0.09,0.00,-0.15,-0.07,28.8,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:36:53.442,82,20.0,-3276.8,-100,0.03,0.07,4.152,92,12478.000,65535.000,100,0.001400,0.000080,100,31,100,65535,3,325,-0.95,-0.91,-0.07,0.03,-0.16,-0.07,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:36:54.442,84,20.0,-3276.8,-99,0.02,0.06,4.152,92,14014.000,65535.000,100,0.001440,0.000060,100,31,100,65535,3,326,-0.97,-0.91,-0.04,0.03,-0.15,-0.08,28.8,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:36:55.442,84,20.0,-3276.8,-99,0.01,0.04,4.152,92,14056.000,65535.000,100,0.001440,0.000060,100,31,100,65535,3,327,-0.97,-0.90,-0.06,0.02,-0.15,-0.08,28.8,16384,255,-128,-128,37.4,404,412,501
22/08/2018 11:36:56.442,84,20.0,-3276.8,-99,0.02,0.03,4.152,92,11705.000,65535.000,100,0.001380,0.000060,100,31,100,65535,3,328,-0.95,-0.91,-0.06,0.02,-0.15,-0.08,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:57.442,83,19.0,-3276.8,-99,0.01,0.03,4.152,92,9936.000,65535.000,100,0.001380,0.000040,100,31,100,65535,3,329,-0.95,-0.91,-0.07,0.01,-0.16,-0.09,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:36:58.442,80,19.0,-3276.8,-99,0.01,0.04,4.152,92,9951.000,65535.000,100,0.001640,0.000060,100,31,100,65535,3,330,-0.95,-0.90,-0.04,0.02,-0.18,-0.08,28.8,16384,255,-128,-128,37.4,425,425,512
22/08/2018 11:36:59.442,77,19.0,-3276.8,-99,0.02,0.04,4.152,92,8748.000,65535.000,100,0.001640,0.000060,100,31,100,65535,3,331,-0.96,-0.91,-0.07,0.02,-0.16,-0.07,28.8,16384,255,-128,-128,37.4,414,424,498
22/08/2018 11:37:00.442,79,19.0,-3276.8,-99,0.01,0.03,4.152,92,7436.000,65535.000,100,0.001440,0.000060,100,31,100,65535,3,332,-0.95,-0.91,-0.07,0.01,-0.15,-0.08,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:01.442,79,18.0,-3276.8,-99,0.02,0.04,4.152,92,6946.000,65535.000,100,0.001440,0.000040,100,31,100,65535,3,333,-0.96,-0.90,-0.08,0.02,-0.15,-0.07,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:02.442,79,18.0,-3276.8,-99,0.01,0.06,4.152,92,6005.000,65535.000,100,0.001420,0.000060,100,31,100,65535,3,334,-0.96,-0.91,-0.08,0.01,-0.15,-0.06,28.8,16384,255,-128,-128,37.4,417,432,501
22/08/2018 11:37:03.442,82,18.0,-3276.8,-99,0.02,0.06,4.152,92,6123.000,65535.000,100,0.001420,0.000040,100,31,100,65535,3,335,-0.96,-0.90,-0.07,0.00,-0.16,-0.06,28.8,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:04.442,80,18.0,-3276.8,-99,0.01,0.03,4.152,92,5267.000,65535.000,100,0.001420,0.000060,100,31,100,65535,3,336,-0.96,-0.91,-0.06,0.02,-0.16,-0.08,28.8,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:37:05.442,80,17.0,-3276.8,-99,0.01,0.04,4.152,92,4792.000,65535.000,100,0.001420,0.000040,100,31,100,65535,3,337,-0.96,-0.91,-0.07,0.02,-0.15,-0.07,28.8,16384,255,-128,-128,37.4,406,412,472
22/08/2018 11:37:06.442,82,17.0,-3276.8,-99,0.01,0.03,4.152,92,5167.000,65535.000,100,0.001420,0.000040,100,31,100,65535,3,338,-0.96,-0.91,-0.06,0.02,-0.16,-0.08,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:07.442,80,17.0,-3276.8,-99,0.01,0.03,4.152,92,4912.000,65535.000,100,0.001420,0.000060,100,31,100,65535,3,339,-0.95,-0.90,-0.04,0.01,-0.15,-0.09,28.8,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:37:08.442,79,17.0,-3276.8,-99,0.01,0.03,4.152,92,4673.000,65535.000,100,0.001440,0.000060,100,31,100,65535,3,340,-0.98,-0.90,-0.06,0.01,-0.15,-0.08,28.8,16384,255,-128,-128,37.4,411,418,498
22/08/2018 11:37:09.442,82,17.0,-3276.8,-99,0.01,0.03,4.152,92,5217.000,65535.000,100,0.001440,0.000040,100,30,100,65535,3,341,-0.95,-0.91,-0.04,0.02,-0.16,-0.09,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:10.442,80,17.0,-3276.8,-99,0.01,0.10,4.152,92,4598.000,65535.000,100,0.001660,0.000200,100,31,100,65535,3,342,-1.01,-0.89,-0.08,0.02,-0.18,-0.03,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:11.442,79,17.0,-3276.8,-99,0.03,0.06,4.152,92,4358.000,65535.000,100,0.001660,0.000160,100,31,100,65535,3,343,-0.97,-0.91,-0.07,0.04,-0.16,-0.06,28.8,16384,255,-128,-128,37.4,403,423,492
22/08/2018 11:37:12.442,83,17.0,-3276.8,-99,0.01,0.04,4.152,92,4342.000,65535.000,100,0.001720,0.000120,100,31,100,65535,3,344,-0.93,-0.91,-0.07,0.01,-0.18,-0.09,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:13.442,83,17.0,-3276.8,-97,0.01,0.04,4.152,92,4536.000,65535.000,100,0.001720,0.000080,100,31,100,65535,3,345,-0.95,-0.90,-0.06,0.01,-0.18,-0.09,28.8,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:37:14.442,83,17.0,-3276.8,-99,0.01,0.03,4.152,92,4886.000,65535.000,100,0.001520,0.000060,100,31,100,65535,3,346,-0.95,-0.91,-0.06,0.02,-0.18,-0.09,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:15.442,84,18.0,-3276.8,-97,0.01,0.03,4.152,92,5312.000,65535.000,100,0.001520,0.000060,100,31,100,65535,3,347,-0.96,-0.90,-0.06,0.02,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:16.442,81,18.0,-3276.8,-97,0.01,0.03,4.152,92,5297.000,65535.000,100,0.001460,0.000040,100,31,100,65535,3,348,-0.96,-0.90,-0.04,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:17.442,77,18.0,-3276.8,-97,0.01,0.03,4.152,92,5144.000,65535.000,100,0.001460,0.000040,100,31,100,65535,3,349,-0.95,-0.91,-0.06,0.02,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,417,425,500
22/08/2018 11:37:18.442,76,18.0,-3276.8,-97,0.01,0.03,4.152,92,5532.000,65535.000,100,0.001440,0.000040,100,31,100,65535,3,350,-0.96,-0.91,-0.04,0.02,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,424,424,505
22/08/2018 11:37:19.442,76,18.0,-3276.8,-97,0.01,0.03,4.152,92,4746.000,65535.000,100,0.001440,0.000040,100,32,100,65535,3,351,-0.96,-0.90,-0.06,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,414,423,497
22/08/2018 11:37:20.442,75,18.0,-3276.8,-97,0.01,0.04,4.152,92,4580.000,65535.000,100,0.001440,0.000040,100,32,100,65535,3,352,-0.95,-0.91,-0.07,0.02,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:21.442,77,18.0,-3276.8,-97,0.01,0.03,4.152,92,4773.000,65535.000,100,0.001440,0.000040,100,32,100,65535,3,353,-0.96,-0.90,-0.06,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,426,428,516
22/08/2018 11:37:22.442,78,18.0,-3276.8,-98,0.01,0.03,4.152,92,4521.000,65535.000,100,0.001480,0.000040,100,32,100,65535,3,354,-0.96,-0.90,-0.06,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:23.442,77,18.0,-3276.8,-98,0.01,0.04,4.152,92,4403.000,65535.000,100,0.001480,0.000040,100,32,100,65535,3,355,-0.96,-0.91,-0.07,0.02,-0.18,-0.09,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:24.442,78,18.0,-3276.8,-98,0.01,0.03,4.152,92,4552.000,65535.000,100,0.001500,0.000040,100,31,100,65535,3,356,-0.96,-0.91,-0.07,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:37:25.442,79,18.0,-3276.8,-98,0.01,0.03,4.152,92,4647.000,65535.000,100,0.001500,0.000040,100,31,100,65535,3,357,-0.96,-0.91,-0.06,0.01,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:26.442,78,18.0,-3276.8,-98,0.01,0.03,4.152,92,4959.000,65535.000,100,0.001460,0.000040,100,32,100,65535,3,358,-0.96,-0.91,-0.08,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:27.442,77,19.0,-3276.8,-97,0.01,0.03,4.152,92,4986.000,65535.000,100,0.001460,0.000040,100,32,100,65535,3,359,-0.95,-0.90,-0.06,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:28.442,78,19.0,-3276.8,-97,0.01,0.04,4.152,92,5118.000,65535.000,100,0.001460,0.000040,100,32,100,65535,3,360,-0.95,-0.91,-0.07,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,413,422,498
22/08/2018 11:37:29.442,78,19.0,-3276.8,-97,0.01,0.04,4.152,92,4657.000,65535.000,100,0.001460,0.000040,100,32,100,65535,3,361,-0.93,-0.90,-0.08,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,406,415,481
22/08/2018 11:37:30.442,77,19.0,-3276.8,-98,0.01,0.03,4.152,92,4473.000,65535.000,100,0.001480,0.000040,100,32,100,65535,3,362,-0.95,-0.90,-0.06,0.02,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:37:31.442,78,19.0,-3276.8,-98,0.01,0.04,4.152,92,5281.000,65535.000,100,0.001480,0.000040,100,32,100,65535,3,363,-0.97,-0.90,-0.07,0.01,-0.18,-0.12,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:32.442,78,19.0,-3276.8,-98,0.01,0.03,4.152,92,4538.000,65535.000,100,0.001500,0.000160,100,32,100,65535,3,364,-0.95,-0.90,-0.06,0.01,-0.18,-0.10,28.8,16384,255,-128,-128,37.4,416,423,499
22/08/2018 11:37:33.442,77,19.0,-3276.8,-103,0.13,0.16,4.152,92,4663.000,65535.000,100,0.001500,0.000180,100,32,100,65535,3,365,-0.95,-0.90,-0.06,0.06,-0.18,0.03,28.8,16384,255,-128,-128,37.4,425,426,509
22/08/2018 11:37:34.442,77,19.0,-3276.8,-104,0.09,0.26,4.152,92,4858.000,65535.000,100,0.001540,0.000140,100,32,100,65535,3,366,-0.97,-0.90,-0.13,0.03,-0.01,0.18,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:35.442,78,19.0,-3276.8,-104,0.01,0.08,4.152,92,4685.000,65535.000,100,0.001540,0.000100,100,32,100,65535,3,367,-0.97,-0.90,-0.12,-0.02,-0.07,0.01,28.8,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:36.442,80,19.0,-3276.8,-104,0.01,0.04,4.152,92,6333.000,65535.000,100,0.001560,0.000080,100,32,100,65535,3,368,-0.97,-0.91,-0.09,0.00,-0.07,0.00,28.8,16384,255,-128,-128,37.4,410,410,481
22/08/2018 11:37:37.442,85,19.0,-3276.8,-104,0.01,0.06,4.152,92,12066.000,65535.000,100,0.001560,0.000060,100,32,100,65535,3,369,-0.96,-0.91,-0.12,-0.02,-0.06,0.00,28.8,16384,255,-128,-128,37.4,414,422,497
22/08/2018 11:37:38.442,85,19.0,-3276.8,-103,0.02,0.03,4.152,92,12777.000,65535.000,100,0.001540,0.000060,100,33,100,65535,3,370,-0.95,-0.91,-0.09,-0.01,-0.07,0.00,28.8,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:39.442,83,19.0,-3276.8,-104,0.01,0.03,4.152,92,13932.000,65535.000,100,0.001540,0.000040,100,32,100,65535,3,371,-0.96,-0.91,-0.09,-0.01,-0.08,0.00,28.8,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:40.442,83,19.0,-3276.8,-104,0.01,0.04,4.152,92,10997.000,65535.000,100,0.001540,0.000040,100,32,100,65535,3,372,-0.96,-0.90,-0.09,0.00,-0.06,0.00,28.8,16384,255,-128,-128,37.4,414,422,497
22/08/2018 11:37:41.442,81,19.0,-3276.8,-103,0.02,0.04,4.152,92,11021.000,65535.000,100,0.001540,0.000120,100,32,100,65535,3,373,-0.95,-0.91,-0.07,0.00,-0.08,-0.01,28.8,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:37:42.442,80,19.0,-3276.8,-103,0.02,0.04,4.152,92,11184.000,65535.000,100,0.001560,0.000120,100,32,100,65535,3,374,-0.96,-0.90,-0.10,0.01,-0.08,-0.01,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:43.442,84,19.0,-3276.8,-104,0.02,0.06,4.152,92,9427.000,65535.000,100,0.001560,0.000080,100,32,100,65535,3,375,-0.95,-0.91,-0.10,0.01,-0.08,0.02,28.8,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:37:44.442,86,19.0,-3276.8,-104,0.01,0.04,4.152,92,8749.000,65535.000,100,0.001580,0.000080,100,32,100,65535,3,376,-0.97,-0.91,-0.07,0.01,-0.06,0.00,28.8,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:45.442,87,19.0,-3276.8,-104,0.02,0.06,4.152,92,9033.000,65535.000,100,0.001580,0.000060,100,32,100,65535,3,377,-0.95,-0.91,-0.10,-0.01,-0.07,0.00,28.8,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:46.442,87,19.0,-3276.8,-104,0.06,0.15,4.152,92,9211.000,65535.000,100,0.001600,0.000180,100,32,100,65535,3,378,-1.00,-0.91,-0.10,0.04,-0.18,0.00,28.8,16384,255,-128,-128,37.4,415,424,499
22/08/2018 11:37:47.442,87,19.0,-3276.8,-104,0.04,0.19,4.152,92,8424.000,65535.000,100,0.001600,0.000140,100,33,100,65535,3,379,-1.07,-0.77,-0.09,0.04,-0.18,0.00,28.9,16384,255,-128,-128,37.4,421,425,498
22/08/2018 11:37:48.442,87,19.0,-3276.8,-104,0.02,0.06,4.152,92,7791.000,65535.000,100,0.001660,0.000100,100,33,100,65535,3,380,-0.97,-0.91,-0.06,0.02,-0.07,0.01,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:37:49.442,86,19.0,-3276.8,-104,0.01,0.03,4.152,92,8354.000,65535.000,100,0.001660,0.000080,100,33,100,65535,3,381,-0.95,-0.90,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:37:50.442,81,19.0,-3276.8,-104,0.01,0.03,4.152,92,7356.000,65535.000,100,0.001640,0.000060,100,33,100,65535,3,382,-0.96,-0.91,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:37:51.442,76,19.0,-3276.8,-104,0.01,0.04,4.152,92,7362.000,65535.000,100,0.001640,0.000040,100,34,100,65535,3,383,-0.96,-0.91,-0.04,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:37:52.442,73,19.0,-3276.8,-105,0.01,0.03,4.152,92,6190.000,65535.000,100,0.001580,0.000040,100,34,100,65535,3,384,-0.95,-0.91,-0.06,0.02,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
