Time,BreathingWaveform
20/08/2018 12:04:57.074,6804352
20/08/2018 12:04:57.114,6803200
20/08/2018 12:04:57.154,6801734
20/08/2018 12:04:57.194,6798958
20/08/2018 12:04:57.234,6795659
20/08/2018 12:04:57.274,6792989
20/08/2018 12:04:57.314,6790684
20/08/2018 12:04:57.354,6790632
20/08/2018 12:04:57.394,6791732
20/08/2018 12:04:57.434,6792569
20/08/2018 12:04:57.474,6791522
20/08/2018 12:04:57.514,6791418
20/08/2018 12:04:57.554,6791522
20/08/2018 12:04:57.594,6791575
20/08/2018 12:04:57.634,6790946
20/08/2018 12:04:57.674,6792046
20/08/2018 12:04:57.714,6791679
20/08/2018 12:04:57.754,6791260
20/08/2018 12:04:57.794,6791575
20/08/2018 12:04:57.834,6791993
20/08/2018 12:04:57.874,6792569
20/08/2018 12:04:57.914,6791993
20/08/2018 12:04:57.954,6792674
20/08/2018 12:04:57.994,6793564
20/08/2018 12:04:58.034,6793355
20/08/2018 12:04:58.074,6793879
20/08/2018 12:04:58.114,6794717
20/08/2018 12:04:58.154,6795973
20/08/2018 12:04:58.194,6796392
20/08/2018 12:04:58.234,6797387
20/08/2018 12:04:58.274,6798330
20/08/2018 12:04:58.314,6798121
20/08/2018 12:04:58.354,6799272
20/08/2018 12:04:58.394,6799325
20/08/2018 12:04:58.434,6800110
20/08/2018 12:04:58.474,6802153
20/08/2018 12:04:58.514,6804300
20/08/2018 12:04:58.554,6804404
20/08/2018 12:04:58.594,6802100
20/08/2018 12:04:58.634,6800163
20/08/2018 12:04:58.674,6798382
20/08/2018 12:04:58.714,6796707
20/08/2018 12:04:58.754,6798539
20/08/2018 12:04:58.794,6799168
20/08/2018 12:04:58.834,6798749
20/08/2018 12:04:58.874,6799744
20/08/2018 12:04:58.914,6799587
20/08/2018 12:04:58.954,6799272
20/08/2018 12:04:58.994,6800058
20/08/2018 12:04:59.034,6800058
20/08/2018 12:04:59.074,6800686
20/08/2018 12:04:59.114,6799482
20/08/2018 12:04:59.154,6798958
20/08/2018 12:04:59.194,6799639
20/08/2018 12:04:59.234,6800215
20/08/2018 12:04:59.274,6800215
20/08/2018 12:04:59.314,6800948
20/08/2018 12:04:59.354,6801315
20/08/2018 12:04:59.394,6801577
20/08/2018 12:04:59.434,6801839
20/08/2018 12:04:59.474,6804195
20/08/2018 12:04:59.514,6802362
20/08/2018 12:04:59.554,6803567
20/08/2018 12:04:59.594,6805138
20/08/2018 12:04:59.634,6806656
20/08/2018 12:04:59.674,6805190
20/08/2018 12:04:59.714,6802519
20/08/2018 12:04:59.754,6803410
20/08/2018 12:04:59.794,6805399
20/08/2018 12:04:59.834,6805923
20/08/2018 12:04:59.874,6806342
20/08/2018 12:04:59.914,6807703
20/08/2018 12:04:59.954,6807703
20/08/2018 12:04:59.994,6807180
20/08/2018 12:05:00.034,6808384
20/08/2018 12:05:00.074,6809484
20/08/2018 12:05:00.114,6810270
